Stock,Period,Quarterly Gross Profit Score,Quarterly Gross Profit Changed %,Annual Gross Profit Score,Annual Gross Profit Changed %,Quarterly Revenue Score,Quarterly Revenue Changed %,Annual Revenue Score,Annual Revenue Changed %,Quarterly EPS Score,Quarterly EPS Changed %,Annual EPS Score,Annual EPS Changed %
TFC,1,2,153.85,2,705.72,2,153.85,2,705.72,0.0,-29.31,0.0,-231.64
TFC,2,0,-62.29,1,324.27,0,-62.29,1,324.27,1.0,317.88,0.0,-111.99
TFII,1,0,-625.93,2,100.57,0,-280.3,0,-86.81,,,,
TFII,2,0,-12.14,0,-178.06,1,217.74,0,-502.88,,,,
TFX,1,0,-10.0,0,-173.25,2,22.13,0,-137.33,0.0,-103.74,0.0,-121.53
TFX,2,1,207.71,0,-27.1,1,207.04,0,-57.36,1.0,1112.37,1.0,311.8
TGH,1,2,140.46,0,-38.55,2,37.45,0,-231.86,0.0,-98.6,2.0,198.96
TGH,2,1,274.71,0,-85.96,1,309.02,0,-70.26,1.0,509.48,0.0,-92.13
TGI,1,2,726.53,2,219.96,0,-332.46,0,-366.09,0.0,-17.13,0.0,-268.75
TGI,2,0,-94.31,0,-30.15,0,-90.62,1,154.92,0.0,-65.7,0.0,-97.21
TGNA,1,2,310.48,0,-132.57,2,278.74,0,-73.86,2.0,836.7,0.0,-161.87
TGNA,2,0,-262.96,1,186.81,0,-1004.26,1,417.26,0.0,-3024.71,1.0,231.98
TGP,1,2,422.06,0,-112.71,2,604.08,0,-109.54,0.0,-109.06,2.0,6009.09
TGP,2,0,-120.18,1,140.34,0,-91.76,0,-1.83,1.0,216.41,0.0,-3.27
TGS,1,0,-79.48,0,-109.69,2,239.07,0,-110.35,0.0,-44.88,0.0,-121.64
TGS,2,0,-88.02,0,-64.35,0,-93.37,0,-77.53,0.0,-0.28,0.0,-15.59
TGT,1,0,-106.58,2,148.85,0,-108.7,2,0.83,0.0,-108.03,2.0,270.91
TGT,2,1,331.1,0,-0.91,1,205.94,1,4.31,1.0,861.44,0.0,-67.47
THC,1,0,-63.1,0,-1229.03,0,-68.46,0,-598.9,2.0,195.55,2.0,191.0
THC,2,1,254.46,1,131.47,1,229.19,1,120.13,0.0,-5605.99,0.0,-369.49
THG,1,2,99.9,0,-124.43,2,81.73,0,-114.74,2.0,852.88,0.0,-165.96
THG,2,0,-95.07,1,603.92,0,-86.93,1,66.42,0.0,-98.98,0.0,-86.29
THO,1,0,-86.84,2,172.36,0,-76.0,2,169.12,0.0,-101.16,2.0,190.08
THO,2,1,448.08,0,-196.38,1,338.22,0,-137.31,1.0,2410.8,0.0,-570.36
THR,1,2,39.1,0,-124.44,2,18.2,0,-120.97,2.0,50.0,0.0,-152.18
THR,2,1,149.71,0,-21.56,1,147.13,1,100.18,1.0,233.33,1.0,558.35
THS,1,2,1228.22,2,157.73,2,3394.44,2,121.78,0.0,-76.19,2.0,122.64
THS,2,0,-125.63,0,-8.07,1,109.09,0,-19.41,1.0,946.11,0.0,-500.68
TIF,1,0,-20.28,0,-122.29,2,1.33,0,-106.28,2.0,85.78,0.0,-110.45
TIF,2,1,177.07,1,71.59,1,158.37,1,55.48,1.0,212.82,1.0,463.84
TIMB,1,2,194.5,0,-101.52,2,62.25,0,-100.15,2.0,860.0,0.0,-399.91
TIMB,2,1,122.93,0,-54.35,1,150.43,1,16.38,0.0,-77.74,0.0,-60.08
TISI,1,2,5905.26,0,-102.72,2,178.43,0,-272.49,0.0,-65.88,0.0,-90.12
TISI,2,0,-99.4,1,204.25,0,-13.33,1,1241.38,0.0,-96.45,0.0,-95.12
TJX,1,0,-99.83,0,-246.63,0,-84.23,0,-426.14,0.0,-112.53,0.0,-1085.63
TJX,2,0,-99.61,1,342.55,1,1.0,0,-18.8,1.0,753.33,0.0,-51.33
TK,1,0,-54.43,0,-70.06,0,-51.71,0,-153.15,0.0,-286.67,0.0,-398.06
TK,2,0,-340.8,1,185.99,0,-12.39,1,255.32,1.0,128.1,0.0,-249.13
TKC,1,0,-120.35,0,-27.81,0,-72.23,0,-12.62,2.0,385.68,0.0,-83.84
TKC,2,1,491.23,0,-8.66,1,162.66,0,-13.01,0.0,-187.47,1.0,266.08
TKR,1,0,-169.86,0,-215.36,0,-102.82,0,-225.0,0.0,-199.81,0.0,-195.46
TKR,2,1,180.24,0,-62.43,1,187.37,0,-69.6,1.0,283.13,0.0,-55.61
TLK,1,0,-86.83,2,210.32,2,129.02,2,85.79,0.0,-1366.28,2.0,146.2
TLK,2,0,-129.37,0,-181.98,0,-217.28,0,-80.78,0.0,-71.75,0.0,-275.78
TLYS,1,0,-100.72,2,24.35,0,-95.7,0,-6.95,0.0,-146.82,0.0,-114.71
TLYS,2,1,450.71,0,-77.52,1,237.27,1,167.14,1.0,135.45,1.0,135.31
TM,1,0,-59.36,0,-21.18,0,-57.01,0,-134.03,0.0,-60.06,2.0,169.14
TM,2,1,298.16,0,-106.59,1,234.2,0,-55.42,1.0,11.24,0.0,-165.48
TME,1,2,35.96,0,-78.92,0,-5.69,0,-53.4,2.0,74.95,,
TME,2,1,147.52,0,-56.51,1,173.11,0,-51.98,1.0,214.32,,
TMHC,1,0,-25.12,2,149.6,0,-173.76,2,126.96,0.0,-115.53,0.0,-170.37
TMHC,2,1,14.32,1,73.47,0,-15.84,1,43.59,0.0,-74.68,1.0,16.05
TMO,1,2,0.28,2,838.81,2,2.67,2,437.86,0.0,-56.76,2.0,177.76
TMO,2,1,21.39,0,-68.67,1,110.24,0,-70.46,1.0,41.71,0.0,-9.69
TMST,1,2,1829.18,0,-62.3,0,-92.37,0,-25.37,0.0,-61.2,0.0,-1384.88
TMST,2,0,-73.56,0,-242.47,1,182.8,0,-217.86,0.0,-70.37,0.0,-3.03
TMX,1,0,-52.91,2,36.07,0,-151.21,0,-21.19,0.0,-138.33,2.0,482.78
TMX,2,0,-129.88,1,153.09,0,-124.08,1,273.86,1.0,96.55,0.0,-146.4
TNC,1,0,-105.85,0,-378.95,0,-81.05,0,-1060.8,0.0,-336.58,0.0,-174.52
TNC,2,1,225.13,0,-51.18,1,248.11,0,-89.58,0.0,-110.39,0.0,-94.15
TNET,1,2,104.4,2,429.57,2,216.84,0,-54.17,0.0,-57.96,2.0,160.64
TNET,2,0,-280.6,0,-73.62,1,129.87,1,44.83,0.0,-273.87,1.0,99.53
TNK,1,0,-16.08,0,-63.29,0,-19.4,0,-128.25,0.0,-1665.7,2.0,586.07
TNK,2,0,-177.06,1,483.61,0,-10.82,0,-73.08,0.0,-112.21,0.0,-79.33
TOL,1,0,-148.03,0,-344.2,0,-171.28,0,-279.65,0.0,-173.99,0.0,-7.57
TOL,2,1,818.12,0,-106.3,1,719.06,0,-95.05,1.0,26.89,0.0,-131.91
TOT,1,2,103.73,0,-2009.42,0,-28.14,0,-651.29,2.0,100.31,0.0,-10175.15
TOT,2,1,127.56,0,-92.73,1,159.46,0,-118.19,0.0,-32167.64,0.0,-106.12
TPB,1,2,1508.89,2,90.53,2,242.67,2,35.19,2.0,502.96,2.0,408.16
TPB,2,0,-97.2,0,-38.36,0,-104.76,0,-46.31,0.0,-107.69,0.0,-299.7
TPC,1,0,-1.32,2,288.02,0,-149.46,2,21766.67,0.0,-104.41,2.0,122.56
TPC,2,1,1.16,0,-101100.0,1,533.17,0,-98.58,1.0,972.45,0.0,-1209.52
TPH,1,2,289.86,2,266.06,2,238.64,2,204.54,2.0,9.65,2.0,353.57
TPH,2,0,-73.83,0,-171.3,0,-72.06,0,-134.22,0.0,-47.13,0.0,-137.87
TPL,1,0,-107.22,0,-163.05,0,-100.2,0,-160.36,2.0,230.47,0.0,-55.26
TPL,2,1,190.12,0,-28.76,1,173.43,0,-32.78,0.0,-204.52,0.0,-12.31
TPR,1,0,-34.99,0,-703.4,0,-31.58,0,-807.2,0.0,-81.24,0.0,-442.33
TPR,2,1,315.32,0,-89.71,1,291.82,0,-91.94,1.0,412.44,1.0,277.04
TPRE,1,2,297.07,0,-107.59,2,730.72,0,-105.78,2.0,321.68,0.0,-117.57
TPRE,2,0,-119.42,1,217.22,0,-100.74,1,363.77,0.0,-127.04,1.0,174.18
TPVG,1,0,-121.42,0,-53.81,0,-121.42,0,-53.81,0.0,-106.3,0.0,-155.24
TPVG,2,1,1604.12,1,18.27,1,1604.12,1,18.27,1.0,385.37,0.0,-28.39
TPX,1,0,-108.84,2,13.36,0,-109.47,2,23.27,0.0,-95.81,2.0,4.3
TPX,2,1,495.72,1,65966.67,1,467.45,1,16466.67,1.0,788.82,1.0,360.91
TR,1,2,601.44,2,341.03,2,529.44,2,2357.14,0.0,-116.01,0.0,-151.01
TR,2,0,-26.75,0,-46.87,0,-4.79,0,-80.0,1.0,707.77,1.0,150.66
TRC,1,2,498.28,0,-106.02,2,440.76,0,-70.88,2.0,549.98,0.0,-50.0
TRC,2,0,-56.68,1,740.71,0,-9.39,1,226.07,0.0,-38.33,1.0,200.0
TREC,1,2,256.93,2,216.27,2,150.45,0,-157.65,2.0,1263.23,0.0,-347.8
TREC,2,0,-748.03,0,-894.95,0,-6147.37,1,13.16,0.0,-176.5,0.0,-1381.01
TREX,1,2,296.27,2,388.07,0,-128.25,2,103.58,0.0,-100.0,2.0,148.23
TREX,2,0,-366.56,0,-81.39,0,-51.34,0,-57.62,0.0,-190.29,0.0,-78.47
TRGP,1,0,-98.58,2,72.84,0,-44.27,0,-72.59,0.0,-398.74,0.0,-135.39
TRGP,2,1,197.87,0,-22.65,1,251.44,0,-191.34,0.0,-123.17,0.0,-141.93
TRI,1,2,180.17,2,298.61,2,344.07,0,-82.07,2.0,356.27,0.0,-41.31
TRI,2,1,118.82,1,453.28,1,135.67,1,91.17,0.0,-57.88,0.0,-123.2
TRNO,1,0,-18.84,0,-36.26,2,19.54,0,-27.41,0.0,-59.06,2.0,265.62
TRNO,2,1,81.77,0,-12.96,1,120.86,0,-11.75,0.0,-119.49,0.0,-249.39
TROX,1,2,262.06,0,-58.73,0,-4.65,0,-90.3,0.0,-100.46,2.0,179.81
TROX,2,1,129.48,0,-40.51,1,184.15,1,534.5,1.0,18315.42,0.0,-1130.9
TRP,1,2,1517.47,2,157.27,2,923.03,2,285.81,2.0,209.95,2.0,50.15
TRP,2,1,109.84,0,-77.65,1,115.24,0,-281.29,0.0,-444.99,0.0,-52.58
TRQ,1,0,-99.31,0,-96.1,0,-104.29,0,-104.66,2.0,80.02,0.0,-210.46
TRQ,2,1,1045.17,1,365.88,1,375.11,1,216.71,1.0,175.0,1.0,1322.2
TRTN,1,2,64.46,0,-4.37,2,35.31,0,-82.14,2.0,789.18,0.0,-291.53
TRTN,2,1,411.86,0,-118.14,1,2826.67,0,-106.7,0.0,-159.58,1.0,216.22
TRTX,1,0,-284.92,0,-294.5,0,-284.92,0,-294.5,0.0,-187.16,0.0,-12448.86
TRTX,2,0,-103.39,1,21.04,0,-103.39,1,21.04,0.0,-121.36,1.0,176.52
TRU,1,0,-144.31,0,-95.21,0,-95.87,0,-84.42,0.0,-100.0,0.0,-104.43
TRU,2,1,237.43,0,-10.03,1,225.19,0,-26.22,1.0,1848.89,1.0,166.21
TRV,1,0,-68.09,0,-2.57,0,-87.55,0,-70.4,0.0,-97.24,0.0,-12.32
TRV,2,1,324.02,0,-33.69,1,284.24,0,-10.06,1.0,2082.55,0.0,-74.06
TS,1,2,336.99,0,-498.44,2,163.26,0,-518.49,0.0,-73.08,0.0,-124.41
TS,2,0,-64.21,0,-115.82,0,-37.8,0,-110.62,0.0,-82.5,0.0,-93.4
TSE,1,0,-97.12,0,-89.31,0,-55.12,0,-7.04,0.0,-119.99,0.0,-37.54
TSE,2,1,1511.14,0,-117.12,1,196.3,0,-566.16,1.0,170.64,0.0,-706.2
TSM,1,0,-84.23,2,4916.67,0,-90.29,2,574.8,2.0,284.5,2.0,11163.64
TSM,2,1,544.44,0,-177.59,1,48966.67,0,-32.55,1.0,134.01,0.0,-119.73
TSN,1,0,-356.55,2,900.0,0,-160.84,0,-68.65,0.0,-212.43,2.0,113.52
TSN,2,0,-81.69,0,-281.65,1,280.5,1,25.43,0.0,-40.02,0.0,-148.4
TSQ,1,2,371.03,2,58.76,2,238.67,2,23.03,2.0,288.24,0.0,-94.97
TSQ,2,0,-108.73,1,184.11,0,-24.64,1,161.79,0.0,-237.47,0.0,-258.03
TT,1,0,-207.56,0,-178.02,0,-179.67,0,-180.1,0.0,-158.5,0.0,-596.69
TT,2,0,-50.58,1,143.69,0,-39.7,1,145.41,0.0,-92.9,1.0,32.15
TTC,1,2,134.63,0,-46.97,0,-100.0,0,-61.34,0.0,-109.61,2.0,1546.67
TTC,2,0,-162.26,1,660.27,0,-145.07,1,337.97,0.0,-124.73,0.0,-67.83
TTI,1,0,-262.1,0,-744.65,0,-144.2,0,-1722.7,0.0,-51.43,0.0,-51.52
TTI,2,0,-27.86,0,-58.98,0,-51.32,0,-89.72,0.0,-97.43,0.0,-184.74
TU,1,0,-126.67,0,-100.53,0,-69.78,2,47.14,0.0,-383.5,0.0,-697.94
TU,2,1,192.92,1,119.17,1,4489.47,0,-41.08,1.0,130.87,0.0,-30.76
TUP,1,2,222.53,0,-53.1,2,251.05,0,-59.15,0.0,-105.48,0.0,-157.63
TUP,2,1,203.45,0,-912.61,1,157.78,0,-527.46,1.0,1123.1,1.0,173.08
TV,1,2,18.86,0,-258.97,2,134.16,0,-2038.1,2.0,125.91,0.0,-444.74
TV,2,1,275.74,0,-123.49,1,293.5,0,-97.17,0.0,-316.43,0.0,-170.1
TWI,1,0,-65.78,0,-306.18,2,140.16,0,-205.5,0.0,-100.74,0.0,-1523.69
TWI,2,0,-94.18,0,-13.21,0,-223.18,0,-43.43,0.0,-3217.62,1.0,466.6
TWLO,1,2,113.46,0,-32.32,2,90.05,0,-25.79,0.0,-155.56,0.0,-9.12
TWLO,2,1,29.03,1,20.78,1,19.27,1,18.44,0.0,-204.14,0.0,-679.73
TWO,1,2,271.21,0,-145.53,2,273.86,0,-151.56,2.0,313.01,2.0,313.08
TWO,2,0,-110.2,1,822.68,0,-108.23,1,815.96,0.0,-93.82,0.0,-1092.62
TWTR,1,2,7.82,0,-89.91,2,1.87,0,-45.81,2.0,486.57,0.0,-990.84
TWTR,2,1,285.38,0,-62.34,1,340.51,0,-44.09,1.0,100.59,0.0,-98.26
TX,1,2,21.18,0,-86.12,0,-8.4,0,-29.76,0.0,-16.67,2.0,159.19
TX,2,1,289.77,0,-507.56,1,197.28,0,-160.92,1.0,340.0,0.0,-187.67
TXT,1,0,-24.93,0,-338.19,2,220.3,0,-492.65,0.0,-52.89,0.0,-123.06
TXT,2,1,259.23,0,-3104.76,1,196.9,0,-54.09,1.0,179.84,0.0,-108.51
TYL,1,0,-135.93,0,-71.86,0,-115.9,0,-82.8,2.0,234.45,2.0,3574.39
TYL,2,1,486.25,1,74.68,1,374.62,1,44.03,0.0,-329.41,0.0,-94.46
UA,1,0,-97.03,0,-360.48,0,-101.99,0,-1159.86,2.0,181.18,0.0,-335.0
UA,2,1,608.75,0,-0.22,1,528.37,0,-65.28,1.0,276.95,1.0,3400.33
UAA,1,0,-97.03,0,-360.48,0,-101.99,0,-1159.86,2.0,181.18,0.0,-335.0
UAA,2,1,608.75,0,-0.22,1,528.37,0,-65.28,1.0,276.95,1.0,3400.33
UAN,1,2,132.16,0,-179.95,2,155.85,0,-188.76,0.0,-85.85,0.0,-510.9
UAN,2,0,-132.75,1,113.76,0,-160.97,1,146.66,0.0,-48.8,0.0,-2.75
UBA,1,2,268.69,0,-349.45,2,239.19,0,-295.77,0.0,-249.98,0.0,-398.78
UBA,2,0,-23.61,0,-50.61,0,-1.7,0,-49.62,0.0,-7.13,0.0,-52.91
UBP,1,2,268.69,0,-349.45,2,239.19,0,-295.77,0.0,-249.98,0.0,-398.78
UBP,2,0,-23.61,0,-50.61,0,-1.7,0,-49.62,0.0,-7.13,0.0,-52.91
UBS,1,0,-144.38,2,366.59,0,-144.38,2,366.59,2.0,399.66,2.0,1782.01
UBS,2,1,417.54,0,-290.25,1,417.54,0,-290.25,0.0,-118.41,0.0,-100.91
UE,1,2,1269.85,0,-333.7,2,401.0,0,-132.03,2.0,454.37,0.0,-1110.09
UE,2,1,104.85,0,-40.58,1,114.23,0,-465.71,0.0,-264.68,0.0,-102.14
UFI,1,0,-69.26,0,-76.63,0,-76.68,0,-427.95,2.0,4.9,0.0,-2590.44
UFI,2,1,257.38,0,-183.21,1,229.74,0,-10.02,1.0,327.91,0.0,-1956.79
UFS,1,0,-249.19,0,-245.12,0,-263.96,0,-596.98,0.0,-93.92,0.0,-284.83
UFS,2,1,311.6,0,-191.72,1,153.2,0,-172.32,0.0,-312.82,0.0,-133.22
UGI,1,2,504.42,2,185.11,2,1247.92,0,-140.18,2.0,2794.15,2.0,222.78
UGI,2,0,-14.76,0,-281.71,0,-86.45,0,-117.32,0.0,-38.41,0.0,-200.35
UGP,1,0,-113.74,0,-906.17,0,-61.59,0,-485.71,2.0,549.98,0.0,-48.16
UGP,2,1,319.69,0,-91.36,1,219.4,0,-110.64,0.0,-144.45,0.0,-805.84
UHS,1,2,194.08,0,-39.17,0,-10.6,0,-71.76,0.0,-105.52,2.0,54.22
UHS,2,0,-47.53,1,648.28,1,289.8,1,61.78,1.0,292.81,0.0,-31.77
UHT,1,0,-112.41,0,-27.52,0,-108.53,0,-23.2,2.0,288.12,0.0,-54.51
UHT,2,1,964.0,0,-74.94,1,760.0,0,-70.93,1.0,114.14,0.0,-129.35
UI,1,0,-97.77,0,-37.79,0,-97.5,0,-25.82,0.0,-95.33,0.0,-64.11
UI,2,1,1196.72,1,72.9,1,871.65,0,-18.66,1.0,842.64,1.0,524.51
UIS,1,0,-4.47,0,-23.4,2,28.4,0,-601.59,0.0,-1417.86,2.0,3288.04
UIS,2,1,260.33,0,-36.34,1,186.47,0,-92.96,0.0,-22.01,0.0,-161.93
UMC,1,2,331.93,2,1341.92,0,-12.84,2,1055.94,0.0,-77.78,2.0,130.0
UMC,2,0,-118.11,0,-57.15,0,-78.24,0,-253.03,1.0,900.0,0.0,-166.66
UMH,1,0,-20.89,0,-29.05,2,13.47,0,-12.77,0.0,-280.59,2.0,119.33
UMH,2,1,38.52,1,22.88,1,1584.44,1,11.08,1.0,110.34,0.0,-283.93
UNF,1,0,-21.46,0,-197.26,2,212.14,0,-104.36,0.0,-35.37,0.0,-272.87
UNF,2,1,184.45,0,-33.1,0,-7.79,1,0.3,1.0,227.69,0.0,-90.16
UNFI,1,0,-147.79,0,-81.31,0,-186.29,0,-84.03,0.0,-213.38,0.0,-96.98
UNFI,2,1,587.37,1,1643.96,1,77.31,1,1050.24,0.0,-108.54,0.0,-1195.0
UNH,1,2,106.37,2,134.15,0,-88.73,0,-11.95,0.0,-42.0,0.0,-32.46
UNH,2,0,-182.38,0,-52.06,1,235.31,0,-43.62,0.0,-154.24,1.0,28.08
UNM,1,0,-331.73,0,-128.62,2,5298.78,2,180.87,0.0,-211.24,0.0,-121.44
UNM,2,0,-121.78,1,255.83,0,-115.68,1,25.0,0.0,-120.26,1.0,363.88
UNP,1,0,-63.57,0,-445.28,0,-71.64,0,-103.66,0.0,-90.23,0.0,-200.51
UNP,2,1,200.05,0,-78.14,1,184.39,0,-165.6,1.0,191.18,1.0,114.56
UPS,1,0,-7230.81,0,-507.77,2,351.97,2,357.23,0.0,-2725.05,0.0,-862.26
UPS,2,0,-94.22,1,172.69,0,-71.65,0,-60.73,0.0,-87.52,0.0,-307.87
URI,1,0,-105.93,0,-249.24,0,-67.08,0,-154.2,2.0,2139.51,0.0,-226.96
URI,2,1,485.63,0,-54.8,1,246.17,0,-23.48,0.0,-107.96,1.0,191.44
USB,1,0,-101.31,0,-671.97,0,-101.31,0,-671.97,0.0,-103.57,0.0,-5608.33
USB,2,1,310.21,0,-66.45,1,310.21,0,-66.45,1.0,428.52,0.0,-97.33
USDP,1,2,849.02,0,-217.12,2,287.43,0,-148.75,2.0,246.35,0.0,-902.03
USDP,2,0,-293.18,1,284.21,0,-444.7,1,358.17,1.0,106.88,0.0,-70.01
USFD,1,0,-87.78,0,-373.05,0,-82.44,0,-261.23,0.0,-820.9,0.0,-2481.15
USFD,2,1,211.08,1,212.44,1,200.68,1,5983.33,0.0,-266.44,0.0,-26.38
USM,1,0,-264.6,0,-90.18,0,-19.28,0,-73.38,0.0,-485.1,2.0,603.32
USM,2,1,214.18,0,-36.93,1,433.65,0,-29.8,1.0,758.38,0.0,-101.44
USNA,1,0,-73.54,2,151.24,0,-73.66,2,164.41,2.0,228.49,2.0,337.06
USNA,2,1,448.21,0,-183.75,1,633.57,0,-179.57,1.0,24.18,0.0,-113.55
UTI,1,0,-110.66,0,-108.34,0,-100.65,0,-301.96,0.0,-166.86,2.0,267.21
UTI,2,1,243.45,1,263.17,1,217.46,1,304.0,1.0,144.45,0.0,-63.5
UTL,1,2,605.57,0,-48.86,2,709.35,0,-236.09,2.0,4962.95,0.0,-183.21
UTL,2,0,-60.54,1,528.57,1,111.69,0,-114.26,0.0,-13.94,1.0,302.18
UVE,1,0,-67.18,0,-63.52,0,-153.02,2,1.28,0.0,-7181.1,0.0,-724.04
UVE,2,0,-130.9,0,-1014.8,1,214.84,1,46.65,0.0,-98.85,1.0,30.54
UVV,1,2,279.37,0,-195.38,2,304.95,0,-249.89,2.0,9948.41,0.0,-4123.61
UVV,2,1,153.32,1,261.63,1,138.73,1,627.78,1.0,106.39,0.0,-100.19
V,1,2,134.29,0,-143.64,2,110.44,0,-142.82,2.0,685.73,0.0,-139.55
V,2,1,129.59,0,-4.95,1,131.43,0,-6.28,0.0,-67.71,0.0,-65.31
VAC,1,0,-74.62,0,-196.87,0,-47.56,0,-173.32,0.0,-312.25,0.0,-442.88
VAC,2,1,243.99,1,38.48,1,164.36,1,38.43,0.0,-70.56,1.0,213.44
VALE,1,2,68.37,0,-25.68,2,47.07,0,-55.96,0.0,-28.57,0.0,-586.19
VALE,2,1,246.34,1,25.12,1,223.39,1,62.76,1.0,141.11,0.0,-29.29
VAPO,1,2,381.29,2,623.73,2,359.07,2,1094.52,0.0,-13.28,0.0,-73.96
VAPO,2,0,-113.09,1,1.42,0,-115.58,0,-29.08,0.0,-14.84,0.0,-20.78
VAR,1,0,-116.41,0,-93.41,0,-137.47,0,-116.79,0.0,-1.46,0.0,-107.84
VAR,2,1,322.39,0,-47.07,1,278.43,0,-8.47,0.0,-40.38,1.0,410.05
VCRA,1,0,-71.26,2,818.47,0,-62.3,2,1968.75,2.0,427.25,0.0,-394.74
VCRA,2,0,-17.58,0,-123.25,0,-16.76,0,-94.16,0.0,-90.8,0.0,-65.86
VEC,1,2,234.53,2,6.24,2,209.19,0,-45.26,2.0,1099.29,0.0,-91.47
VEC,2,0,-277.8,1,369.4,0,-20.22,1,332.08,0.0,-204.47,0.0,-128.54
VEDL,1,2,14985.61,0,-242.59,0,-75.05,0,-81000.0,2.0,1600.0,0.0,-199.59
VEDL,2,0,-2021.29,0,-71.37,1,253.43,0,-100.04,0.0,-118.44,1.0,370.84
VEEV,1,2,19.56,2,3.58,2,36.99,2,12.83,0.0,-53.44,0.0,-41.5
VEEV,2,0,-49.0,1,5.97,0,-40.15,0,-2.24,0.0,-76.63,0.0,-41.11
VEL,1,2,136.71,0,-32.75,2,152.98,0,-29.65,2.0,105.53,,
VEL,2,0,-29.14,0,-11.12,0,-8.81,0,-13.65,0.0,-2586.03,,
VET,1,2,319.81,0,-118.06,2,203.82,0,-99.96,0.0,-100.0,0.0,-132.18
VET,2,0,-115.83,1,68.96,0,-177.24,1,107.15,0.0,-99.85,1.0,101.4
VGR,1,0,-89.26,2,31.52,0,-85.12,2,64.25,0.0,-128.44,0.0,-105.95
VGR,2,1,1205.29,1,1555.17,1,745.82,0,-6.3,0.0,-91.12,1.0,327.34
VHC,1,2,144.44,2,136.4,2,144.44,2,136.4,0.0,-55.71,0.0,-9.99
VHC,2,0,-100.02,0,-172.52,0,-100.01,0,-50389.47,0.0,-101.68,0.0,-19.06
VHI,1,0,-419.03,0,-4742.37,2,208.91,2,234.49,2.0,294.61,0.0,-411.93
VHI,2,0,-50.57,0,-100.59,0,-188.21,0,-113.34,0.0,-208.71,0.0,-98.01
VICI,1,0,-67.31,2,3656.6,0,-69.02,2,10662.86,0.0,-135.28,2.0,409.48
VICI,2,1,985.67,0,-100.23,1,2680.7,0,-100.1,0.0,-94.48,0.0,-102.04
VIST,1,0,-47.0,0,-250.63,0,-61.95,0,-233.66,0.0,-63.89,,
VIST,2,1,258.07,0,-80.72,1,220.77,0,-62.02,0.0,-54.08,,
VIV,1,2,227.67,0,-394.81,0,-19.13,0,-239.46,2.0,128.32,0.0,-168.74
VIV,2,1,119.09,0,-128.18,1,198.08,1,213.56,0.0,-54.38,1.0,151.71
VLO,1,2,232.8,0,-468.15,0,-88.68,0,-432.48,0.0,-84.01,0.0,-704.07
VLO,2,0,-137.36,0,-177.97,1,194.2,0,-129.94,0.0,-181.81,0.0,-2.55
VLRS,1,2,381.98,0,-173.61,0,-66.86,0,-227.78,0.0,-478.26,0.0,-147.99
VLRS,2,1,162.01,1,806.2,1,360.43,1,171.33,0.0,-96.8,1.0,3895.05
VMC,1,0,-405.94,0,-85.5,0,-971.87,0,-111.8,0.0,-743.28,0.0,-125.57
VMC,2,0,-104.18,1,30.16,0,-103.69,0,-1.58,0.0,-102.02,1.0,248.1
VMI,1,2,175.0,2,504.61,2,33.84,2,1188.89,0.0,-111.82,0.0,-104.9
VMI,2,1,250.68,1,209.05,1,202.3,0,-12.2,1.0,257.46,1.0,527.93
VNCE,1,2,925.56,0,-86.37,2,1788.28,0,-88.59,2.0,292.67,2.0,1665.4
VNCE,2,0,-78.61,1,4754.76,0,-93.26,1,1905.52,0.0,-64.44,0.0,-183.8
VNE,1,0,-98.04,0,-49.91,0,-77.72,0,-90.09,0.0,-35.77,0.0,-98.9
VNE,2,1,1901.99,0,-267.46,1,306.69,0,-261.23,0.0,-23.04,0.0,-102.16
VNO,1,2,121.86,0,-127.83,0,-69.3,0,-150.71,0.0,-484.72,0.0,-115.75
VNO,2,1,128.77,0,-6926.67,1,139.83,0,-312.26,1.0,103.6,1.0,417.67
VNTR,1,2,225.99,0,-50.88,0,-89.37,0,-51.17,0.0,-67.33,0.0,-96.75
VNTR,2,0,-111.82,0,-224.09,1,127.64,0,-334.65,0.0,-442.45,0.0,-187.29
VOC,1,0,-226.16,0,-105.28,0,-226.16,0,-105.28,0.0,-37.49,0.0,-103.36
VOC,2,0,-19.19,0,-32.68,0,-19.19,0,-32.68,0.0,-72.71,0.0,-42.0
VOYA,1,2,891.97,0,-359.83,0,-69.87,0,-47.14,2.0,151.93,0.0,-63.12
VOYA,2,0,-63.0,0,-37.54,1,1972.52,1,580.22,0.0,-1585.89,0.0,-212.94
VPG,1,0,-68.52,0,-4.48,0,-17.22,0,-5.68,2.0,569.95,0.0,-110.79
VPG,2,1,309.03,0,-129.59,1,212.19,0,-129.55,0.0,-220.71,0.0,-48.3
VRTV,1,2,172.36,0,-483.11,2,174.89,0,-401.01,2.0,103.72,0.0,-421.31
VRTV,2,0,-552.51,1,24.37,0,-154.23,1,760.87,0.0,-5143.79,0.0,-90.04
VSH,1,0,-97.41,0,-48.41,0,-58.01,0,-48.3,0.0,-63.05,0.0,-49.99
VSH,2,1,223.86,0,-192.76,1,297.83,0,-172.06,1.0,435.14,0.0,-102.91
VST,1,0,-196.17,0,-96.06,0,-169.62,0,-110.64,0.0,-21.23,2.0,2301.22
VST,2,1,867.25,0,-5.63,1,440.46,0,-57.4,1.0,369.62,0.0,-19.53
VSTO,1,0,-97.15,0,-34.04,0,-100.45,0,-35.73,0.0,-102.38,0.0,-92.17
